subject,gender,age,recall,survey,condition,subdesign,structure,distance,item,raw.judgment,zscores
59,F,21,5.5,4,NP.d.non.ma,np,non,matrix,NP.d.non.ma.4.a,6,1.453710727
60,F,20,4.0,4,NP.d.non.ma,np,non,matrix,NP.d.non.ma.4.a,6,1.577414116
61,F,20,3.75,4,NP.d.non.ma,np,non,matrix,NP.d.non.ma.4.a,4,0.17212851
62,F,19,4.0,4,NP.d.non.ma,np,non,matrix,NP.d.non.ma.4.a,5,0.266542125
63,M,21,3.75,4,NP.d.non.ma,np,non,matrix,NP.d.non.ma.4.a,6,0.987925241
64,F,23,4.75,4,NP.d.non.ma,np,non,matrix,NP.d.non.ma.4.a,7,1.384309117
65,F,24,4.0,4,NP.d.non.ma,np,non,matrix,NP.d.non.ma.4.a,6,0.892236846
66,M,23,5.5,4,NP.d.non.ma,np,non,matrix,NP.d.non.ma.4.a,3,-0.117599808
67,F,21,4.25,4,NP.d.non.ma,np,non,matrix,NP.d.non.ma.4.a,7,0.943853727
68,M,23,4.5,4,NP.d.non.ma,np,non,matrix,NP.d.non.ma.4.a,7,1.293715325
69,M,20,3.5,4,NP.d.non.ma,np,non,matrix,NP.d.non.ma.4.a,3,-0.345789074
70,F,20,2.75,4,NP.d.non.ma,np,non,matrix,NP.d.non.ma.4.a,7,0.98346823
71,F,22,4.5,4,NP.d.non.ma,np,non,matrix,NP.d.non.ma.4.a,5,0.365997471
72,F,21,4.5,4,NP.d.non.ma,np,non,matrix,NP.d.non.ma.4.a,5,0.34334375
73,F,21,4.5,4,NP.d.non.ma,np,non,matrix,NP.d.non.ma.4.a,6,0.632186574
74,F,21,3.5,4,NP.d.non.ma,np,non,matrix,NP.d.non.ma.4.a,6,1.090095896
75,F,22,3.5,5,NP.d.non.ma,np,non,matrix,NP.d.non.ma.5.a,7,0.96965073
76,F,21,4.75,5,NP.d.non.ma,np,non,matrix,NP.d.non.ma.5.a,6,0.765098808
77,F,21,5.25,5,NP.d.non.ma,np,non,matrix,NP.d.non.ma.5.a,7,1.056755813
78,M,19,4.25,5,NP.d.non.ma,np,non,matrix,NP.d.non.ma.5.a,4,0.088934033
79,M,20,5.25,5,NP.d.non.ma,np,non,matrix,NP.d.non.ma.5.a,5,0.224660875
80,F,18,5.0,5,NP.d.non.ma,np,non,matrix,NP.d.non.ma.5.a,4,0.068995001
81,M,18,5.5,5,NP.d.non.ma,np,non,matrix,NP.d.non.ma.5.a,7,0.910233839
82,M,27,4.0,5,NP.d.non.ma,np,non,matrix,NP.d.non.ma.5.a,6,1.577014374
83,F,21,3.0,5,NP.d.non.ma,np,non,matrix,NP.d.non.ma.5.a,6,0.732191796
84,M,20,4.5,5,NP.d.non.ma,np,non,matrix,NP.d.non.ma.5.a,7,1.414097795
85,F,21,4.5,5,NP.d.non.ma,np,non,matrix,NP.d.non.ma.5.a,6,0.575396408
86,F,21,4.5,5,NP.d.non.ma,np,non,matrix,NP.d.non.ma.5.a,7,0.961786541
87,F,21,4.75,5,NP.d.non.ma,np,non,matrix,NP.d.non.ma.5.a,7,0.949122402
88,F,20,6.0,5,NP.d.non.ma,np,non,matrix,NP.d.non.ma.5.a,7,1.246976016
89,F,22,3.5,5,NP.d.non.ma,np,non,matrix,NP.d.non.ma.5.a,7,0.852280482
90,M,20,4.25,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,0.788997184
91,M,20,5.25,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,1.406550245
92,M,22,2.75,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,5,0.461480606
93,M,25,4.75,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,6,1.350253792
94,F,22,6.0,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,1.276705434
95,M,21,6.0,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,6,0.847892394
96,F,18,4.75,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,0.768279486
97,M,19,3.75,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,6,0.37893053
98,M,21,4.75,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,0.990559804
99,M,22,3.5,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,5,0.424165473
100,F,21,3.0,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,1.451358873
101,F,21,4.75,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,0.908064561
102,M,24,4.0,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,1.444900903
103,M,22,3.75,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,0.944856676
104,F,23,4.25,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,0.83202216
105,F,21,4.5,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,0.910501883
106,M,25,4.75,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,0.957342265
107,M,21,5.0,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,1.183495776
108,F,21,4.75,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,1.383971337
109,F,23,5.5,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,1.226959479
110,F,25,6.0,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,3,-0.35799885
111,M,21,4.0,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,1.141680216
112,F,21,4.5,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,0.947016153
113,M,19,3.75,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,1.136288202
114,F,19,4.25,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,6,0.865446383
115,M,20,4.25,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,0.788997184
116,M,20,5.25,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,1.406550245
117,M,21,3.25,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,0.86277382
118,M,21,3.5,6,NP.d.non.ma,np,non,matrix,NP.d.non.ma.6.a,7,0.678929123
119,F,21,5.25,7,NP.d.non.ma,np,non,matrix,NP.d.non.ma.7.a,6,0.818215585
120,M,22,4.75,7,NP.d.non.ma,np,non,matrix,NP.d.non.ma.7.a,5,1.261562377
121,F,22,5.0,7,NP.d.non.ma,np,non,matrix,NP.d.non.ma.7.a,4,0.308239129
122,F,21,6.25,7,NP.d.non.ma,np,non,matrix,NP.d.non.ma.7.a,7,1.23091491
123,F,21,6.25,7,NP.d.non.ma,np,non,matrix,NP.d.non.ma.7.a,3,-0.137388144
124,F,24,5.25,7,NP.d.non.ma,np,non,matrix,NP.d.non.ma.7.a,7,1.009532076
125,M,22,2.75,7,NP.d.non.ma,np,non,matrix,NP.d.non.ma.7.a,7,1.153480927
126,M,21,3.75,7,NP.d.non.ma,np,non,matrix,NP.d.non.ma.7.a,5,0.33433433
127,F,22,2.25,7,NP.d.non.ma,np,non,matrix,NP.d.non.ma.7.a,6,0.633619225
128,M,19,3.75,7,NP.d.non.ma,np,non,matrix,NP.d.non.ma.7.a,3,-0.40717324
129,M,21,2.5,7,NP.d.non.ma,np,non,matrix,NP.d.non.ma.7.a,6,0.893825938
130,M,21,3.75,7,NP.d.non.ma,np,non,matrix,NP.d.non.ma.7.a,4,0.359616322
131,F,21,1.75,7,NP.d.non.ma,np,non,matrix,NP.d.non.ma.7.a,6,0.624518607
132,M,25,2.75,7,NP.d.non.ma,np,non,matrix,NP.d.non.ma.7.a,5,0.483795646
133,M,24,4.5,8,NP.d.non.ma,np,non,matrix,NP.d.non.ma.8.a,1,-1.173206008
134,F,21,3.75,8,NP.d.non.ma,np,non,matrix,NP.d.non.ma.8.a,1,-0.96426767
135,F,20,4.0,8,NP.d.non.ma,np,non,matrix,NP.d.non.ma.8.a,7,1.594867936
136,M,20,3.75,8,NP.d.non.ma,np,non,matrix,NP.d.non.ma.8.a,7,1.234491513
137,M,25,3.0,8,NP.d.non.ma,np,non,matrix,NP.d.non.ma.8.a,6,1.048540958
138,M,20,3.0,8,NP.d.non.ma,np,non,matrix,NP.d.non.ma.8.a,7,1.008069115
139,F,22,3.75,8,NP.d.non.ma,np,non,matrix,NP.d.non.ma.8.a,7,0.961490831
140,M,20,4.75,8,NP.d.non.ma,np,non,matrix,NP.d.non.ma.8.a,7,2.029038347
141,F,19,6.5,8,NP.d.non.ma,np,non,matrix,NP.d.non.ma.8.a,7,0.960204268
142,M,22,4.0,8,NP.d.non.ma,np,non,matrix,NP.d.non.ma.8.a,7,1.174933277
1,F,21,3.5,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,7,0.986909744
2,F,21,5.75,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,6,0.874627897
3,M,22,3.5,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,3,-0.37780374
4,F,24,5.75,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,1,-1.227359058
5,F,23,3.25,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,4,-0.625462792
6,M,24,6.5,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,4,-0.491449884
7,F,21,3.5,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,4,-0.237423537
8,F,21,3.75,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,4,-0.25878273
9,F,22,3.5,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,4,0.175579998
10,F,21,4.25,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,1,-1.035413102
11,F,25,4.0,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,4,-0.278838901
12,F,22,3.5,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,3,-0.829608845
13,M,19,1.75,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,7,0.667139983
14,F,18,3.5,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,6,0.576884186
15,F,20,4.75,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,7,0.851308568
16,M,21,3.25,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,5,0.261757508
17,F,21,3.5,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,5,0.348545849
18,F,21,4.25,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,1,-1.266195449
19,M,20,3.75,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,2,-0.645930576
20,M,22,3.0,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,3,-0.995922942
21,M,19,6.25,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,3,-0.14002622
22,F,19,5.25,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,3,-0.479551452
23,M,22,5.25,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,2,-1.197373753
24,F,24,4.5,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,1,-1.459426981
25,M,25,3.0,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,1,-1.371206889
26,M,22,4.5,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,4,-0.133817853
27,M,20,3.75,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,4,-0.072620852
28,M,21,4.0,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,3,-0.989665495
29,F,21,3.0,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,1,-1.079029952
30,M,19,4.75,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,5,0.727252713
31,M,21,5.0,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,4,0.096262981
32,M,19,4.0,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,3,-0.540039228
33,M,19,5.0,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,2,-0.863644387
34,F,18,3.5,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,3,-0.540536937
35,F,21,4.75,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,3,-0.478338552
36,F,20,5.0,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,2,-0.781424489
37,F,20,4.5,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,1,-1.117203012
38,M,20,4.25,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,2,-0.760458803
39,F,19,4.25,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,2,-0.702964351
40,F,20,2.75,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,3,-0.513829011
41,F,21,3.5,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,3,0.131528569
42,F,22,4.0,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,2,-0.420693553
43,M,21,3.25,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,4,0.0
44,F,20,4.5,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,1,-1.349715571
45,F,23,4.0,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,2,-1.251549999
46,M,21,3.0,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,2,-1.454741821
47,F,20,2.5,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,5,0.06298301
48,M,21,3.75,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,3,-0.21904663
49,M,21,5.75,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,2,-0.831044401
50,M,21,2.5,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,2,-1.103491945
51,M,21,4.75,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,1,-1.189510492
52,F,22,3.0,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,3,-0.376162296
53,F,19,3.0,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,1,-1.273367216
54,F,19,3.25,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,5,0.185900036
55,F,21,4.0,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,6,0.661831643
56,M,21,2.75,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,5,0.16959059
57,M,21,4.25,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,1,-0.99998893
58,M,20,3.25,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,6,0.870256131
59,F,21,5.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,3,-0.207672961
60,F,20,4.0,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,2,-0.525804705
61,F,20,3.75,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,1,-1.285901221
62,F,19,4.0,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,6,0.707715297
63,M,21,3.75,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,7,1.386416094
64,F,23,4.75,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,7,1.384309117
65,F,24,4.0,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,1,-1.127922051
66,M,23,5.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,3,-0.117599808
67,F,21,4.25,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,3,-0.905329085
68,M,23,4.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,1,-1.141513522
69,M,20,3.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,2,-0.91812961
70,F,20,2.75,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,2,-0.95122337
71,F,22,4.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,3,-0.583617589
72,F,21,4.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,3,-0.83383482
73,F,21,4.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,3,-0.505749259
74,F,21,3.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,3,-0.479642194
75,F,22,3.5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,2,-1.268004801
76,F,21,4.75,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,2,-1.566630893
77,F,21,5.25,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,7,1.056755813
78,M,19,4.25,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,1,-1.191716044
79,M,20,5.25,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,3,-0.853711324
80,F,18,5.0,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,5,0.542103582
81,M,18,5.5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,1,-1.0757309
82,M,27,4.0,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,1,-0.980306232
83,F,21,3.0,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,3,-0.465940234
84,M,20,4.5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,1,-1.474272169
85,F,21,4.5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,5,0.107277296
86,F,21,4.5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,3,-0.764036037
87,F,21,4.75,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,4,-0.536460488
88,F,20,6.0,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,1,-1.536970438
89,F,22,3.5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,5,0.042192103
90,M,20,4.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,4,-0.394498592
91,M,20,5.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,1,-1.34914003
92,M,22,2.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,5,0.461480606
93,M,25,4.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,5,0.668020297
94,F,22,6.0,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,2,-0.896410198
95,M,21,6.0,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,2,-0.830410076
96,F,18,4.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,5,-0.73692114
97,M,19,3.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,5,-0.24826483
98,M,21,4.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,1,-1.310095224
99,M,22,3.5,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,1,-1.346264327
100,F,21,3.0,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,5,0.362839718
101,F,21,4.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,5,-0.168160104
102,M,24,4.0,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,2,-0.52541851
103,M,22,3.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,1,-1.551645366
104,F,23,4.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,5,0.025212793
105,F,21,4.5,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,7,0.910501883
106,M,25,4.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,7,0.957342265
107,M,21,5.0,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,2,-0.788997184
108,F,21,4.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,1,-1.221151179
109,F,23,5.5,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,3,-0.37559984
110,F,25,6.0,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,2,-0.787597469
111,M,21,4.0,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,1,-1.644793532
112,F,21,4.5,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,1,-1.183770192
113,M,19,3.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,5,0.357119149
114,F,19,4.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,3,-0.753050749
115,M,20,4.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,4,-0.394498592
116,M,20,5.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,1,-1.34914003
117,M,21,3.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,7,0.86277382
118,M,21,3.5,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,1,-1.8278861
119,F,21,5.25,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,4,-0.116887941
120,M,22,4.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,2,-0.502175315
121,F,22,5.0,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,3,-0.364282607
122,F,21,6.25,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,5,0.492365964
123,F,21,6.25,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,3,-0.137388144
124,F,24,5.25,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,1,-1.373625611
125,M,22,2.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,3,-0.417216506
126,M,21,3.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,2,-1.325808551
127,F,22,2.25,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,2,-0.98844599
128,M,19,3.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,2,-1.081115155
129,M,21,2.5,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,4,-0.115671592
130,M,21,3.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,2,-0.873353926
131,F,21,1.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,6,0.624518607
132,M,25,2.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,2,-0.855946143
133,M,24,4.5,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.a,1,-1.173206008
134,F,21,3.75,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.a,1,-0.96426767
135,F,20,4.0,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.a,3,-0.474149927
136,M,20,3.75,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.a,3,-0.724371053
137,M,25,3.0,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.a,1,-1.120854127
138,M,20,3.0,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.a,4,-0.254208733
139,F,22,3.75,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.a,3,-0.813569165
140,M,20,4.75,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.a,1,-0.793971527
141,F,19,6.5,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.a,2,-0.812480535
142,M,22,4.0,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.a,1,-1.331591048
1,F,21,3.5,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,1,-1.150157973
2,F,21,5.75,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,1,-1.749255794
3,M,22,3.5,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,2,-0.831168227
4,F,24,5.75,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,3,-0.490943623
5,F,23,3.25,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,3,-1.395263151
6,M,24,6.5,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,4,-0.491449884
7,F,21,3.5,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,2,-1.081596114
8,F,21,3.75,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,1,-1.692040926
9,F,22,3.5,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,2,-0.627071423
10,F,21,4.25,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,1,-1.035413102
11,F,25,4.0,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,4,-0.278838901
12,F,22,3.5,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,3,-0.829608845
13,M,19,1.75,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,1,-1.467707964
14,F,18,3.5,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,1,-1.553149731
15,F,20,4.75,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,3,-1.244220214
16,M,21,3.25,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,5,0.261757508
17,F,21,3.5,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,1,-1.207751896
18,F,21,4.25,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,1,-1.266195449
19,M,20,3.75,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,4,0.279581891
20,M,22,3.0,1,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.1.a,2,-1.473965954
21,M,19,6.25,2,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.2.a,1,-1.100206015
22,F,19,5.25,2,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.2.a,1,-1.419080826
23,M,22,5.25,2,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.2.a,2,-1.197373753
